timestamp,cell_id,rsrp,rsrq,sinr,cqi,prb_util,throughput_mbps,active_users,handover_sr,rlf_count,latency_ms,packet_loss_pct,alarm_count,critical_alarm,peak_hour,signal_quality_index,load_pressure_index,failure
2026-01-02 21:15:00,CELL_032,-89.59,-11.12,8.45,8,69.54,123.49,92,88.64,4,8.45,2.03,4,1,1,-17.03,65.99,0
2026-01-02 21:20:00,CELL_091,-91.72,-11.6,20.59,8,70.73,101.92,120,92.44,4,25.37,0.73,2,0,1,-11.53,76.24,0
2026-01-02 21:25:00,CELL_084,-102.41,-14.04,7.42,9,88.13,141.07,134,79.29,5,56.39,4.21,4,1,1,-20.98,94.84,1
2026-01-02 21:30:00,CELL_024,-95.93,-11.71,11.05,8,42.99,82.84,73,99.48,7,18.22,0.0,1,0,1,-17.17,46.78,0
2026-01-02 21:35:00,CELL_012,-97.34,-11.12,17.29,7,72.0,52.3,169,91.66,1,9.42,0.49,1,0,1,-14.16,86.86,0
2026-01-02 21:40:00,CELL_050,-87.7,-14.44,1.24,9,100.0,84.42,144,98.4,2,35.28,0.15,2,0,1,-21.25,101.29,0
2026-01-02 21:45:00,CELL_035,-96.13,-13.05,8.2,11,70.89,60.31,90,100.0,2,18.15,0.0,2,0,1,-19.04,67.76,0
2026-01-02 21:50:00,CELL_033,-95.51,-16.28,18.17,10,52.18,98.01,176,100.0,2,17.63,0.69,1,0,1,-14.9,77.95,0
2026-01-02 21:55:00,CELL_033,-90.76,-10.81,22.09,7,69.76,143.49,123,83.59,1,31.33,1.99,1,0,1,-10.35,77.31,0
2026-01-02 22:00:00,CELL_061,-93.34,-10.8,18.71,7,99.56,106.21,103,96.98,3,45.31,1.32,1,0,1,-12.55,92.28,0
2026-01-02 22:05:00,CELL_051,-81.86,-6.55,16.84,10,62.23,119.15,77,100.0,0,25.82,0.0,3,1,1,-9.92,60.46,0
2026-01-02 22:10:00,CELL_043,-109.09,-10.06,30.46,7,48.28,84.82,72,91.69,4,24.98,2.39,2,0,1,-9.61,50.72,0
2026-01-02 22:15:00,CELL_012,-92.6,-12.39,18.95,7,67.6,120.69,133,94.66,1,32.86,1.56,3,1,1,-12.76,78.74,0
2026-01-02 22:20:00,CELL_067,-100.64,-11.5,9.73,8,50.71,86.54,108,93.75,3,21.13,0.0,1,0,1,-18.71,60.6,0
2026-01-02 22:25:00,CELL_065,-102.54,-9.78,22.15,7,35.39,78.39,118,98.82,6,17.18,0.0,3,1,1,-12.37,53.31,0
2026-01-02 22:30:00,CELL_033,-98.66,-10.43,12.15,10,89.57,112.1,71,93.09,3,34.2,0.7,2,0,1,-16.79,76.62,0
2026-01-02 22:35:00,CELL_040,-112.54,-11.27,4.31,9,94.86,96.33,121,85.46,2,64.63,5.9,3,1,1,-23.73,96.86,1
2026-01-02 22:40:00,CELL_074,-94.21,-10.06,7.71,14,83.54,21.5,107,99.92,2,24.05,1.78,2,0,1,-18.0,80.48,0
2026-01-02 22:45:00,CELL_043,-107.14,-11.63,13.53,7,92.08,117.22,72,88.73,3,16.19,0.0,1,0,1,-18.15,75.68,0
2026-01-02 22:50:00,CELL_044,-99.33,-12.34,8.62,13,68.69,85.9,62,88.78,1,30.61,0.77,1,0,1,-19.26,61.31,0
2026-01-02 22:55:00,CELL_029,-106.09,-17.01,5.46,11,100.0,83.5,106,85.76,9,56.2,4.84,2,0,1,-23.59,94.93,1
2026-01-02 23:00:00,CELL_013,-102.02,-13.31,15.25,14,56.69,168.86,106,94.14,2,24.82,1.05,1,0,0,-16.77,64.24,0
2026-01-02 23:05:00,CELL_012,-103.92,-13.71,7.83,14,68.01,149.88,117,94.7,3,28.86,0.34,0,0,0,-20.98,74.39,0
2026-01-02 23:10:00,CELL_095,-113.05,-6.4,15.51,9,52.81,133.12,92,92.72,3,20.43,1.07,0,0,0,-16.77,57.75,0
2026-01-02 23:15:00,CELL_046,-108.88,-12.55,16.54,6,42.76,122.11,61,75.22,7,39.01,4.27,4,1,0,-17.27,46.76,1
2026-01-02 23:20:00,CELL_002,-104.2,-11.39,25.73,10,56.55,141.21,86,95.11,4,28.71,0.0,2,0,0,-11.39,59.74,0
2026-01-02 23:25:00,CELL_035,-102.87,-12.24,5.26,4,100.0,106.26,96,96.89,0,38.64,0.78,0,0,0,-21.62,89.8,0
2026-01-02 23:30:00,CELL_087,-97.17,-9.93,11.33,12,95.6,122.77,62,99.16,2,26.8,0.0,2,0,0,-16.75,76.88,0
2026-01-02 23:35:00,CELL_081,-99.8,-7.99,8.26,10,81.95,105.87,71,99.82,0,19.96,0.0,0,0,0,-18.23,69.91,0
2026-01-02 23:40:00,CELL_090,-104.33,-9.19,18.12,8,60.29,123.93,86,95.17,3,17.56,0.0,0,0,0,-14.56,60.31,0
2026-01-02 23:45:00,CELL_008,-122.93,-10.26,-3.9,9,59.88,129.99,92,86.06,6,45.5,4.1,1,0,0,-29.61,65.75,1
2026-01-02 23:50:00,CELL_093,-92.58,-12.47,22.36,7,98.84,127.81,47,88.29,4,44.26,1.19,0,0,0,-11.08,77.69,0
2026-01-02 23:55:00,CELL_026,-97.12,-13.18,16.41,10,68.4,107.14,68,76.17,3,47.3,3.38,4,1,0,-15.17,65.14,0
2026-01-03 00:00:00,CELL_074,-98.17,-12.43,20.91,7,82.23,144.18,89,100.0,1,28.74,1.59,1,0,0,-12.91,75.9,0
2026-01-03 00:05:00,CELL_090,-97.13,-10.73,11.7,10,58.03,112.92,100,97.62,3,11.71,0.92,1,0,0,-16.8,61.57,0
2026-01-03 00:10:00,CELL_034,-94.98,-7.82,12.07,11,62.65,112.01,89,94.81,1,18.54,0.99,1,0,0,-15.31,62.62,0
2026-01-03 00:15:00,CELL_007,-82.37,-9.9,13.26,12,82.05,56.25,94,91.17,3,5.0,1.72,1,0,0,-12.81,73.48,0
2026-01-03 00:20:00,CELL_068,-107.54,-6.93,22.63,11,54.76,90.2,93,91.18,2,22.42,0.0,0,0,0,-12.27,59.47,0
2026-01-03 00:25:00,CELL_058,-98.32,-11.72,5.81,9,74.27,150.31,60,94.23,0,19.73,0.96,2,0,0,-20.28,62.52,0
2026-01-03 00:30:00,CELL_075,-108.78,-13.02,18.32,11,55.39,147.43,126,96.84,2,19.46,0.86,0,0,0,-16.5,67.65,0
2026-01-03 00:35:00,CELL_029,-92.1,-9.72,10.4,10,77.18,119.23,73,86.72,1,31.43,0.68,0,0,0,-16.14,69.27,0
2026-01-03 00:40:00,CELL_036,-96.15,-10.7,13.48,10,54.85,100.46,62,89.71,2,16.83,1.94,0,0,0,-15.7,50.93,0
2026-01-03 00:45:00,CELL_089,-93.38,-10.19,20.42,7,99.55,125.3,41,98.76,4,37.66,1.23,4,1,0,-11.52,75.63,0
2026-01-03 00:50:00,CELL_021,-93.78,-10.57,6.91,6,66.84,36.19,69,100.0,1,33.72,0.25,2,0,0,-18.47,62.41,0
2026-01-03 00:55:00,CELL_036,-87.07,-12.21,14.33,11,81.94,124.89,64,94.3,1,23.2,0.1,1,0,0,-13.91,68.64,0
2026-01-03 01:00:00,CELL_010,-90.69,-10.51,15.23,11,67.63,76.36,74,97.62,0,30.53,0.67,1,0,0,-13.68,63.66,0
2026-01-03 01:05:00,CELL_073,-88.36,-8.57,15.78,8,58.98,116.82,95,94.54,2,27.55,1.76,2,0,0,-12.35,63.27,0
2026-01-03 01:10:00,CELL_024,-103.52,-8.31,15.38,14,78.34,127.44,121,95.49,2,17.01,1.35,1,0,0,-15.51,79.81,0
2026-01-03 01:15:00,CELL_064,-85.45,-12.22,19.34,15,88.77,107.76,109,90.62,3,36.91,1.07,0,0,0,-11.09,86.05,0
2026-01-03 01:20:00,CELL_099,-115.42,-13.07,-0.51,15,41.93,146.13,25,81.11,6,55.45,4.05,5,1,0,-27.26,39.73,1
2026-01-03 01:25:00,CELL_049,-100.32,-7.31,18.19,9,70.36,97.88,115,92.03,3,20.94,0.43,1,0,0,-13.16,74.11,0
2026-01-03 01:30:00,CELL_099,-92.83,-12.17,17.98,9,66.05,94.5,101,95.98,1,19.94,0.0,1,0,0,-13.23,67.87,0
2026-01-03 01:35:00,CELL_036,-92.58,-12.62,17.72,12,71.78,141.85,139,98.01,3,22.82,1.53,2,0,0,-13.44,81.24,0
2026-01-03 01:40:00,CELL_082,-103.57,-9.01,19.17,12,92.37,107.39,66,97.51,1,62.01,1.27,0,0,0,-13.83,81.22,0
2026-01-03 01:45:00,CELL_096,-111.31,-11.45,12.18,7,82.69,167.14,55,82.76,6,36.43,7.41,4,1,0,-19.61,68.83,1
2026-01-03 01:50:00,CELL_024,-99.4,-17.22,5.59,9,88.82,120.47,111,85.72,4,60.0,4.99,3,1,0,-22.25,90.04,1
2026-01-03 01:55:00,CELL_023,-106.75,-14.5,8.39,12,72.74,139.29,108,92.7,3,20.96,1.82,1,0,0,-21.51,73.79,0
2026-01-03 02:00:00,CELL_062,-83.12,-10.47,24.14,7,60.19,152.59,65,97.96,3,18.08,1.2,0,0,0,-7.7,55.08,0
2026-01-03 02:05:00,CELL_096,-96.93,-12.05,26.17,8,24.35,117.49,77,98.34,1,21.79,0.8,1,0,0,-9.92,37.13,0
2026-01-03 02:10:00,CELL_037,-113.7,-15.21,13.84,8,93.48,66.55,99,98.12,1,22.25,1.21,1,0,0,-20.38,84.18,1
2026-01-03 02:15:00,CELL_012,-105.93,-12.72,18.74,9,23.0,141.96,95,100.0,4,16.06,1.24,1,0,0,-15.63,39.96,0
2026-01-03 02:20:00,CELL_055,-102.71,-9.49,12.71,5,96.58,161.75,84,97.15,1,27.47,0.81,0,0,0,-17.03,83.07,0
2026-01-03 02:25:00,CELL_013,-99.99,-11.38,11.68,12,81.34,110.71,88,100.0,2,12.96,1.3,0,0,0,-17.57,72.75,0
2026-01-03 02:30:00,CELL_023,-95.84,-7.08,16.33,8,100.0,154.74,60,98.0,5,40.18,2.13,2,0,0,-13.13,81.03,0
2026-01-03 02:35:00,CELL_089,-116.63,-16.22,32.84,11,72.78,79.12,79,92.32,1,29.34,0.94,0,0,0,-11.77,67.82,0
2026-01-03 02:40:00,CELL_099,-93.51,-7.66,25.57,10,77.01,125.24,43,96.09,2,27.14,1.82,1,0,0,-8.22,61.03,0
2026-01-03 02:45:00,CELL_030,-103.44,-11.86,24.67,7,64.67,109.99,85,99.42,3,19.8,1.89,0,0,0,-11.91,63.02,0
2026-01-03 02:50:00,CELL_017,-95.96,-14.01,7.42,5,69.36,64.81,44,83.81,4,45.01,3.45,3,1,0,-19.68,59.37,1
2026-01-03 02:55:00,CELL_062,-97.16,-14.88,10.49,10,54.95,133.94,52,93.47,4,24.2,1.64,1,0,0,-18.65,49.6,0
2026-01-03 03:00:00,CELL_084,-87.46,-9.84,22.22,9,65.89,88.92,181,93.42,3,18.52,0.0,3,1,0,-9.33,87.56,0
2026-01-03 03:05:00,CELL_089,-86.12,-15.57,-1.05,11,52.76,133.17,28,97.69,3,11.58,0.42,1,0,0,-22.42,40.39,0
2026-01-03 03:10:00,CELL_086,-86.33,-8.96,18.35,12,68.83,85.07,114,92.14,5,35.35,0.75,2,0,0,-10.78,75.1,0
2026-01-03 03:15:00,CELL_013,-99.53,-14.78,22.59,4,67.54,61.42,93,94.45,1,6.2,0.93,0,0,0,-13.05,64.7,0
2026-01-03 03:20:00,CELL_059,-99.63,-14.39,16.91,9,67.64,95.0,94,95.71,2,32.89,1.52,1,0,0,-15.79,69.02,0
2026-01-03 03:25:00,CELL_019,-96.8,-13.98,25.96,13,66.37,156.23,53,94.68,1,14.17,0.2,1,0,0,-10.57,55.2,0
2026-01-03 03:30:00,CELL_049,-89.91,-12.79,7.44,14,56.87,114.4,107,98.56,0,18.14,0.0,0,0,0,-18.1,63.59,0
2026-01-03 03:35:00,CELL_100,-99.09,-8.64,25.6,5,78.07,121.25,30,98.27,2,23.41,0.79,3,1,0,-9.61,57.85,0
2026-01-03 03:40:00,CELL_012,-95.95,-7.24,15.05,13,73.67,124.89,70,95.91,2,33.45,0.0,0,0,0,-13.84,66.72,0
2026-01-03 03:45:00,CELL_061,-92.81,-12.53,24.7,7,72.97,123.56,86,90.78,4,19.1,0.3,0,0,0,-9.97,68.15,0
2026-01-03 03:50:00,CELL_019,-102.24,-11.12,22.12,12,51.05,185.6,135,100.0,1,17.13,0.0,1,0,0,-12.72,66.95,0
2026-01-03 03:55:00,CELL_076,-102.74,-9.78,25.08,8,80.12,118.55,105,92.22,0,39.1,2.11,1,0,0,-10.94,80.19,0
2026-01-03 04:00:00,CELL_009,-96.27,-11.82,21.85,12,54.25,53.3,72,93.05,3,29.12,0.96,0,0,0,-11.88,54.92,0
2026-01-03 04:05:00,CELL_071,-95.21,-9.87,20.15,9,58.59,106.98,77,91.93,1,31.6,0.35,2,0,0,-11.93,59.14,0
2026-01-03 04:10:00,CELL_028,-107.05,-12.66,13.73,6,69.65,122.39,102,79.5,5,62.05,3.14,4,1,0,-18.34,76.6,1
2026-01-03 04:15:00,CELL_078,-89.62,-11.63,16.33,8,88.7,75.87,49,99.14,2,37.63,0.35,2,0,0,-13.25,71.11,0
2026-01-03 04:20:00,CELL_095,-120.98,-18.24,6.76,12,46.26,111.67,118,90.51,2,38.41,4.54,3,1,0,-26.29,63.02,1
2026-01-03 04:25:00,CELL_052,-101.5,-10.63,15.98,9,50.2,112.11,82,90.08,0,23.83,0.0,1,0,0,-15.5,54.19,0
2026-01-03 04:30:00,CELL_083,-102.77,-8.6,11.89,7,32.67,182.16,59,87.81,0,32.67,0.55,1,0,0,-17.19,39.25,0
2026-01-03 04:35:00,CELL_016,-83.7,-12.95,19.16,6,77.11,96.28,43,95.67,2,18.81,0.98,1,0,0,-11.05,59.84,0
2026-01-03 04:40:00,CELL_069,-95.96,-15.92,17.18,8,61.93,153.24,10,96.46,1,16.43,0.0,0,0,0,-15.38,42.12,0
2026-01-03 04:45:00,CELL_099,-94.87,-11.8,23.54,8,75.64,114.89,138,86.53,1,28.9,0.0,1,0,0,-10.74,84.22,0
2026-01-03 04:50:00,CELL_012,-94.54,-7.23,14.85,12,74.09,150.1,28,90.9,0,22.28,0.0,2,0,0,-13.65,54.8,0
2026-01-03 04:55:00,CELL_025,-117.51,-9.96,1.64,9,82.18,168.85,99,80.19,4,50.63,2.1,3,1,0,-25.67,81.65,1
2026-01-03 05:00:00,CELL_052,-82.49,-12.45,23.46,9,68.03,133.34,98,97.48,0,15.2,1.3,2,0,0,-8.5,67.6,0
2026-01-03 05:05:00,CELL_085,-91.71,-9.86,16.38,9,55.23,117.99,71,100.0,1,8.06,1.68,1,0,0,-13.11,52.1,0
2026-01-03 05:10:00,CELL_100,-108.31,-13.25,5.75,12,72.18,160.2,82,72.14,7,22.5,2.97,4,1,0,-22.76,67.18,1
2026-01-03 05:15:00,CELL_053,-103.84,-7.27,24.33,12,75.46,68.79,73,95.02,6,29.33,1.24,2,0,0,-10.78,67.93,0
2026-01-03 05:20:00,CELL_023,-104.3,-14.88,21.56,8,61.73,126.06,92,94.78,1,11.91,1.73,1,0,0,-14.54,61.82,0
2026-01-03 05:25:00,CELL_016,-97.47,-13.67,27.09,9,69.64,76.38,73,99.33,4,29.76,1.12,1,0,0,-10.05,64.5,0
2026-01-03 05:30:00,CELL_057,-100.6,-16.02,13.95,12,43.79,148.0,76,92.48,2,42.73,0.86,0,0,0,-17.95,51.68,0
2026-01-03 05:35:00,CELL_039,-103.54,-12.7,13.12,8,45.1,123.44,83,92.98,1,31.51,0.23,1,0,0,-17.96,52.54,0
2026-01-03 05:40:00,CELL_053,-113.2,-10.8,1.42,8,38.11,117.47,104,75.31,6,44.77,2.17,2,0,0,-25.17,55.58,1
2026-01-03 05:45:00,CELL_042,-96.73,-12.4,12.6,12,73.19,107.05,103,98.15,3,24.59,2.06,1,0,0,-16.77,73.35,0
2026-01-03 05:50:00,CELL_058,-93.87,-14.27,13.68,8,81.32,143.69,81,93.19,3,12.82,0.56,4,1,0,-16.22,70.96,0
2026-01-03 05:55:00,CELL_039,-99.03,-10.43,20.1,11,42.34,57.45,77,95.95,1,29.25,0.72,0,0,0,-12.88,49.04,0
2026-01-03 06:00:00,CELL_014,-103.06,-10.37,10.42,5,70.9,186.59,102,98.78,5,41.27,3.09,2,0,0,-18.51,74.23,0
2026-01-03 06:05:00,CELL_095,-102.78,-13.54,12.02,12,76.05,115.02,59,96.27,3,10.92,0.55,0,0,0,-18.61,62.02,0
2026-01-03 06:10:00,CELL_005,-85.3,-12.27,26.18,9,60.81,74.5,50,93.24,1,24.6,0.47,1,0,0,-7.65,52.68,0
2026-01-03 06:15:00,CELL_035,-119.21,-13.13,-5.0,11,96.83,27.99,45,76.31,4,45.33,2.61,4,1,0,-30.28,76.15,1
2026-01-03 06:20:00,CELL_087,-92.09,-9.14,18.88,13,41.77,114.11,92,97.61,3,27.04,0.0,0,0,0,-11.72,52.12,0
2026-01-03 06:25:00,CELL_093,-102.19,-15.16,-4.24,9,61.2,128.06,118,78.32,6,39.59,3.78,5,1,0,-27.11,72.16,1
2026-01-03 06:30:00,CELL_075,-95.97,-12.98,11.17,5,15.58,130.69,87,97.15,0,35.88,0.21,0,0,0,-17.5,36.48,0
2026-01-03 06:35:00,CELL_018,-80.86,-6.22,24.54,9,74.22,69.24,93,98.84,3,23.97,0.12,0,0,0,-5.77,71.38,0
2026-01-03 06:40:00,CELL_076,-90.99,-11.69,16.43,14,54.83,76.95,69,96.69,0,29.21,2.01,2,0,0,-13.49,54.53,0
2026-01-03 06:45:00,CELL_009,-80.26,-10.38,31.94,11,32.44,167.46,93,98.47,4,30.54,0.08,4,1,0,-3.2,47.3,0
2026-01-03 06:50:00,CELL_074,-100.21,-9.38,19.76,7,78.69,65.66,89,94.36,2,23.1,0.17,1,0,0,-12.98,72.93,0
2026-01-03 06:55:00,CELL_058,-100.07,-15.47,11.02,9,65.18,123.9,99,93.09,4,17.96,0.71,1,0,0,-19.14,66.55,0
2026-01-03 07:00:00,CELL_017,-90.78,-11.05,19.35,11,62.47,106.52,13,100.0,1,21.1,0.1,0,0,0,-11.8,43.9,0
2026-01-03 07:05:00,CELL_007,-106.71,-16.17,8.85,10,88.29,101.24,98,69.32,8,59.57,3.92,2,0,0,-21.77,86.41,1
2026-01-03 07:10:00,CELL_046,-81.51,-11.33,19.13,10,53.94,110.41,104,96.7,3,32.89,0.44,2,0,0,-10.14,63.3,0
2026-01-03 07:15:00,CELL_013,-92.27,-7.57,14.71,8,79.59,101.11,103,93.8,0,20.4,0.52,1,0,0,-13.37,76.56,0
2026-01-03 07:20:00,CELL_040,-103.36,-13.5,5.85,8,82.21,99.95,81,97.74,1,30.29,0.0,1,0,0,-21.8,74.12,0
2026-01-03 07:25:00,CELL_042,-123.79,-18.12,8.7,11,57.87,154.95,138,73.86,4,30.51,6.15,3,1,0,-25.84,73.8,1
2026-01-03 07:30:00,CELL_009,-95.63,-6.28,26.01,11,68.15,105.87,113,96.47,1,8.13,1.11,0,0,0,-8.01,70.36,0
2026-01-03 07:35:00,CELL_050,-113.28,-15.88,2.81,9,98.22,77.35,129,77.68,6,53.87,3.65,8,1,0,-26.02,99.26,1
2026-01-03 07:40:00,CELL_027,-92.49,-14.75,13.53,9,49.82,117.06,99,96.61,2,11.1,0.99,2,0,0,-16.16,56.31,0
2026-01-03 07:45:00,CELL_066,-85.31,-6.95,21.96,12,77.99,82.94,85,91.52,4,29.67,0.38,1,0,0,-8.17,72.49,0
2026-01-03 07:50:00,CELL_005,-86.37,-13.97,19.72,9,69.12,81.95,103,92.6,4,27.97,0.71,1,0,0,-11.6,71.42,0
2026-01-03 07:55:00,CELL_029,-112.34,-7.9,-1.88,11,90.87,170.93,66,79.02,2,73.89,1.05,3,1,0,-25.78,82.11,1
2026-01-03 08:00:00,CELL_037,-105.35,-10.31,15.35,12,67.39,113.59,110,94.58,1,27.53,1.23,3,1,0,-16.49,72.06,0
2026-01-03 08:05:00,CELL_038,-104.87,-7.79,24.44,6,80.34,75.29,71,87.02,2,34.4,0.0,0,0,0,-11.09,71.11,0
2026-01-03 08:10:00,CELL_083,-100.89,-10.53,16.16,10,39.19,116.4,67,93.1,1,41.09,0.64,4,1,0,-15.26,46.43,0
2026-01-03 08:15:00,CELL_008,-97.93,-8.3,24.59,2,29.41,122.23,46,99.74,5,15.74,1.08,3,1,0,-9.78,31.51,0
2026-01-03 08:20:00,CELL_065,-107.1,-16.79,16.48,10,49.11,112.75,115,81.92,6,26.09,6.39,3,1,0,-18.22,62.13,1
2026-01-03 08:25:00,CELL_086,-101.41,-12.53,10.43,12,60.05,102.9,145,89.72,5,23.69,1.58,2,0,0,-18.83,75.83,0
2026-01-03 08:30:00,CELL_017,-105.54,-19.04,0.65,11,61.62,71.45,126,84.91,7,41.32,3.35,3,1,0,-26.5,74.67,1
2026-01-03 08:35:00,CELL_071,-92.1,-8.57,19.95,12,87.66,105.45,112,94.93,3,32.56,0.21,2,0,0,-11.02,85.48,0
2026-01-03 08:40:00,CELL_089,-93.85,-9.95,6.77,11,60.93,92.21,113,92.0,2,7.62,0.57,1,0,0,-18.37,65.95,0
2026-01-03 08:45:00,CELL_045,-104.03,-13.52,14.66,8,68.43,115.73,112,100.0,2,21.82,0.47,0,0,0,-17.53,72.33,0
2026-01-03 08:50:00,CELL_004,-91.26,-15.37,19.28,5,70.51,134.79,81,93.8,3,17.64,0.0,2,0,0,-13.22,65.2,0
2026-01-03 08:55:00,CELL_036,-78.35,-10.3,12.27,10,56.63,181.3,74,94.11,1,20.39,1.54,2,0,0,-12.62,55.54,0
2026-01-03 09:00:00,CELL_070,-93.03,-6.81,19.53,11,75.67,147.12,76,94.39,2,26.91,1.13,0,0,1,-10.88,68.44,0
2026-01-03 09:05:00,CELL_031,-118.62,-11.34,12.4,5,94.92,24.99,161,87.78,2,37.78,0.21,2,0,1,-20.93,102.87,0
2026-01-03 09:10:00,CELL_019,-85.07,-12.65,12.33,11,81.39,127.78,99,96.51,0,25.31,0.28,0,0,1,-14.64,77.38,0
2026-01-03 09:15:00,CELL_061,-100.62,-13.34,20.47,10,86.68,173.05,109,92.64,1,29.25,0.83,1,0,1,-13.89,83.65,0
2026-01-03 09:20:00,CELL_054,-76.87,-7.88,24.21,9,82.0,115.01,71,85.24,1,25.87,1.56,1,0,1,-5.63,70.83,0
2026-01-03 09:25:00,CELL_039,-94.07,-12.95,11.74,11,100.0,174.45,82,89.0,1,32.94,1.17,2,0,1,-16.83,85.44,0
2026-01-03 09:30:00,CELL_091,-108.48,-11.93,8.73,9,57.06,81.34,75,94.79,2,19.65,0.22,2,0,1,-20.91,55.93,0
2026-01-03 09:35:00,CELL_074,-111.52,-8.4,15.78,9,100.0,89.29,94,99.92,4,39.58,0.57,1,0,1,-16.93,89.44,0
2026-01-03 09:40:00,CELL_090,-82.68,-9.41,18.8,6,93.93,114.08,124,97.87,1,38.3,1.29,2,0,1,-9.96,93.1,0
2026-01-03 09:45:00,CELL_019,-86.15,-11.83,11.68,11,97.21,114.88,119,97.22,1,37.9,1.06,1,0,1,-14.94,93.76,0
2026-01-03 09:50:00,CELL_039,-77.19,-12.75,25.96,6,99.58,149.28,123,95.41,1,30.51,0.0,3,1,1,-6.28,95.07,0
2026-01-03 09:55:00,CELL_067,-94.91,-7.34,15.12,8,94.65,120.07,105,96.53,0,29.51,0.0,3,1,1,-13.62,87.47,0
2026-01-03 10:00:00,CELL_045,-95.45,-13.79,11.62,11,52.78,116.19,127,95.39,0,13.2,1.7,2,0,1,-17.42,65.4,0
2026-01-03 10:05:00,CELL_013,-98.06,-11.53,27.59,9,55.61,206.67,101,92.05,2,29.11,1.64,2,0,1,-9.28,62.98,0
2026-01-03 10:10:00,CELL_092,-100.27,-14.76,23.6,15,88.59,92.78,119,92.21,1,39.07,1.28,1,0,1,-12.68,88.76,0
2026-01-03 10:15:00,CELL_058,-98.14,-8.03,11.64,12,86.4,165.1,93,95.06,3,39.88,1.44,1,0,1,-16.22,81.07,0
2026-01-03 10:20:00,CELL_020,-93.26,-12.19,22.4,12,91.94,134.55,138,91.95,1,20.17,0.0,0,0,1,-11.11,92.69,0
2026-01-03 10:25:00,CELL_092,-101.75,-12.75,12.06,13,76.84,107.17,78,88.26,4,22.22,0.0,2,0,1,-18.14,68.94,0
2026-01-03 10:30:00,CELL_072,-117.56,-13.65,13.41,9,52.29,129.06,139,82.45,2,28.88,4.62,4,1,1,-20.9,70.46,1
2026-01-03 10:35:00,CELL_061,-93.72,-14.56,26.66,8,74.02,91.39,116,96.75,1,12.73,1.54,1,0,1,-9.78,75.32,0
2026-01-03 10:40:00,CELL_039,-101.93,-9.41,8.75,6,89.34,123.02,151,88.18,2,45.53,0.6,4,1,1,-18.83,98.18,1
2026-01-03 10:45:00,CELL_001,-120.92,-11.9,12.77,6,71.44,119.86,85,90.07,0,14.02,0.52,0,0,1,-21.37,66.22,0
2026-01-03 10:50:00,CELL_003,-90.58,-14.01,12.91,13,75.91,136.67,98,96.35,3,17.91,3.31,0,0,1,-15.86,72.73,0
2026-01-03 10:55:00,CELL_077,-103.86,-13.48,17.59,8,76.54,115.91,97,90.42,1,18.45,0.99,1,0,1,-16.02,72.94,0
2026-01-03 11:00:00,CELL_092,-89.71,-12.71,18.84,13,66.6,178.32,79,95.11,2,14.84,0.62,2,0,1,-12.34,61.94,0
2026-01-03 11:05:00,CELL_062,-89.9,-12.11,15.47,6,61.35,89.12,164,98.37,1,14.14,0.41,1,0,1,-13.88,79.93,0
2026-01-03 11:10:00,CELL_063,-92.73,-14.0,5.91,9,100.0,95.9,84,93.15,5,19.88,1.33,0,0,1,-19.79,83.98,1
2026-01-03 11:15:00,CELL_025,-75.03,-10.26,8.61,14,100.0,128.37,77,97.65,3,24.86,1.16,1,0,1,-13.78,82.98,0
2026-01-03 11:20:00,CELL_056,-96.1,-14.06,10.7,11,95.26,91.8,149,92.98,1,35.5,0.85,1,0,1,-18.09,99.73,1
2026-01-03 11:25:00,CELL_033,-97.29,-16.91,19.36,11,83.47,143.55,128,93.68,2,16.59,0.0,2,0,1,-14.85,84.57,0
2026-01-03 11:30:00,CELL_038,-89.53,-6.2,7.63,8,57.92,166.0,99,96.66,1,16.61,1.22,0,0,1,-15.95,61.99,0
2026-01-03 11:35:00,CELL_006,-95.44,-10.51,10.52,7,91.97,101.81,49,97.69,4,13.75,0.14,0,0,1,-16.98,69.49,0
2026-01-03 11:40:00,CELL_058,-85.72,-5.98,9.2,10,96.08,123.08,156,89.98,2,28.61,0.0,1,0,1,-14.34,100.94,0
2026-01-03 11:45:00,CELL_044,-105.15,-13.61,18.05,7,69.8,142.91,163,89.73,0,39.09,0.68,2,0,1,-16.09,88.49,0
2026-01-03 11:50:00,CELL_045,-105.02,-9.8,22.79,10,56.78,150.92,123,88.9,5,15.94,1.2,1,0,1,-12.55,67.21,0
2026-01-03 11:55:00,CELL_032,-88.87,-8.76,16.92,13,83.68,241.72,121,100.0,0,28.47,1.19,1,0,1,-11.94,84.73,0
2026-01-03 12:00:00,CELL_045,-104.32,-11.47,27.96,6,95.22,72.48,111,93.26,2,27.67,3.26,0,0,1,-10.32,89.03,0
2026-01-03 12:05:00,CELL_061,-104.3,-17.93,4.68,12,64.48,172.3,92,74.62,2,45.75,3.82,3,1,1,-23.9,68.55,1
2026-01-03 12:10:00,CELL_047,-92.04,-11.66,15.44,13,85.52,97.51,141,96.17,4,46.52,0.44,1,0,1,-14.19,93.54,0
2026-01-03 12:15:00,CELL_021,-111.29,-13.74,4.62,9,59.67,98.99,93,79.66,6,45.79,5.19,3,1,1,-24.07,65.92,1
2026-01-03 12:20:00,CELL_080,-92.06,-9.53,17.22,10,55.54,125.0,122,93.5,3,18.08,0.55,0,0,1,-12.66,66.54,0
